nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Corita Riomao,59,hombre,Badajoz,Helechosa de los montes,estresemana,mañana,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/885.jpg,39.3087177,-4.9062299
Anhthu Haralambie,70,hombre,Murcia,Archena,find de semana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1107.jpg,38.1178119,-1.3025236
Tawnia Lacayo,91,hombre,Cadiz,"Bosque, el",estresemana,noche,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1314.jpg,14.6676676,-90.80936316169215
Jonelle Marciuc,48,mujer,Las_palmas,Agaete,estresemana,tarde,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1525.jpg,28.1008499,-15.7023479
Elizibeth Gastelu iturri,85,mujer,Jaen,Fuerte del rey,find de semana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2028.jpg,37.8748233,-3.8844425
Ulisses Do amparo,93,mujer,Lugo,Baralla,find de semana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1247.jpg,42.8936084,-7.2500667
Cecily Polonia,82,mujer,Guipuzcoa,Hernialde,estresemana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/911.jpg,43.1544948,-2.085194
Karman Saquero,29,hombre,Asturias,Pesoz,find de semana,noche,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1045.jpg,43.257,-6.8755
Myhanh Figueiral,29,mujer,Lugo,Vilalba,estresemana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/81.jpg,43.2965293,-7.6781078
Erik Lamillar,28,hombre,Valencia,Xeraco,estresemana,mañana,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1100.jpg,39.0331946,-0.2152033
Lenell Barne,77,mujer,Alava,Kripan,find de semana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/120.jpg,42.5919931,-2.5153878
Brand Comanici,54,hombre,Leon,Páramo del sil,estresemana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/933.jpg,42.8210447,-6.4883427
Sedale Aouam,98,hombre,Cantabria,Corvera de toranzo,estresemana,noche,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/157.jpg,43.216149599999994,-3.9620952664005857
Jashan Guereño,78,mujer,Navarra,Azagra,find de semana,tarde,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1171.jpg,42.311403,-1.8946708
Altariq Haouas,43,mujer,Toledo,"Real de san vicente, el",estresemana,noche,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1360.jpg,40.154152,-4.6943494
Darnisha Paute,82,mujer,Segovia,Fuentesoto,estresemana,mañana,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/666.jpg,41.4565788,-3.917711
Kary Van hoof,52,hombre,Alava,Samaniego,find de semana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1469.jpg,42.5682299,-2.6790583
Kanethia Topp,97,hombre,Lleida,Vilanova de l'aguda,estresemana,mañana,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1064.jpg,41.9113134,1.2523535
Kerrigan Bartret,35,hombre,Ourense,Xunqueira de ambía,estresemana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1428.jpg,42.2050642,-7.7351732
Alisah Ritz,66,hombre,Islas_baleares,Llubí,estresemana,tarde,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1998.jpg,39.7003358,3.0042475
Andy Annouri,75,mujer,Huelva,Paterna del campo,estresemana,noche,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/200.jpg,37.4188311,-6.4025477
Letticia Bobela,75,hombre,Alicante,Facheca,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2023.jpg,38.7348122,-0.2681449
Shalini Dinas,95,mujer,Las_palmas,Teguise,estresemana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/436.jpg,29.0592518,-13.5602184
Deangelo Borniquel,52,hombre,Toledo,Consuegra,estresemana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1067.jpg,39.460918,-3.6070786
Brandice Nicolaie,38,hombre,Toledo,Yuncler,estresemana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1930.jpg,40.0440004,-3.9008053
Kiran Di mauro,68,mujer,Zaragoza,"Frago, el",find de semana,noche,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/404.jpg,42.2970191,-0.9331649
Branch Cormack,79,mujer,Caceres,Zarza de montánchez,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1074.jpg,39.2571525,-6.0313973
Venessa Adao,95,hombre,Las_palmas,Agaete,estresemana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1735.jpg,28.1008499,-15.7023479
Benita Crespiera,96,hombre,Vizcaya,Artea,find de semana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1019.jpg,43.1334436,-2.7843203
Satyra Baah,72,hombre,Salamanca,Cereceda de la sierra,estresemana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/591.jpg,40.5662971,-6.0923097
Katharina Patti,52,mujer,Almeria,Sorbas,estresemana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/31.jpg,37.098183,-2.1239548
Reem Perez lozana,29,hombre,Salamanca,Topas,estresemana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1008.jpg,41.1574766,-5.6329809
Marlee Leto,56,mujer,Avila,Rasueros,estresemana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/70.jpg,41.0232602,-5.0742696
Chealsey Till,87,otro,Teruel,Fonfría,find de semana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/113.jpg,41.6361335,-6.1394852
Johnny Lascasas,61,hombre,Teruel,"Cerollera, la",estresemana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1237.jpg,40.8397338,-0.05566959431637527
Carlos Pencu,18,mujer,Teruel,Azaila,find de semana,noche,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1466.jpg,41.2912333,-0.4942811
Chrissy Boteva,54,hombre,Huesca,Peralta de calasanz,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/171.jpg,41.99582325,0.38366081122506407
Obert Khammal,18,mujer,Cantabria,Entrambasaguas,estresemana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2000.jpg,43.3776292,-3.6823116
Mallory Chisca,20,mujer,Madrid,Ambite,estresemana,mañana,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1653.jpg,40.3289723,-3.1812115
Corneilius Lezamit,91,hombre,Castellon,Puebla de arenoso,find de semana,noche,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/370.jpg,40.1048933,-0.5927755
Manolo Joher,76,mujer,Melilla,Melilla,estresemana,tarde,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/728.jpg,35.29291145,-2.950720236037561
Bo Rybka,54,mujer,Cantabria,Bárcena de pie de concha,find de semana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1257.jpg,43.12726,-4.05561
Livia Podea,62,hombre,Tarragona,Riudecanyes,find de semana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/373.jpg,41.1303686,0.9618942
Giuseppe Diaz del alamo,52,hombre,Toledo,Calzada de oropesa,estresemana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/177.jpg,39.8978576,-5.2785136
Careen Biteri,82,hombre,Santa_cruz_de_tenerife,Alajeró,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/390.jpg,28.0619917,-17.2383666
Ladarrius Ebrero,38,mujer,Barcelona,Santa susanna,estresemana,mañana,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/942.jpg,41.6357256,2.7065933
Gilles Jalti,60,hombre,Cantabria,Escalante,find de semana,mañana,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1057.jpg,43.4370721,-3.5139242
Nichlos Baiao,59,hombre,Valladolid,Portillo,estresemana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/106.jpg,41.4787706,-4.5887736
Abbey Gomez guadalupe,73,mujer,Ourense,"Rúa, a",estresemana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/170.jpg,43.6099424,-7.4368277
Elysha Guermah,94,mujer,Las_palmas,Moya,find de semana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1508.jpg,39.9479049,-1.366237
Savahanna Arasco,96,mujer,Malaga,Parauta,find de semana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/313.jpg,36.6559871,-5.1292424
Teal Anfrons,56,mujer,Malaga,Jimera de líbar,find de semana,noche,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/207.jpg,36.6511847,-5.2742346
Lierin El karroumi,34,mujer,Toledo,Mohedas de la jara,estresemana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/121.jpg,39.6042018,-5.1440056
Shaheerah Riudalbas,82,mujer,Badajoz,Don benito,find de semana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1766.jpg,38.9540269,-5.8619466
Domenick Orries,57,hombre,Guipuzcoa,Belauntza,find de semana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/106.jpg,43.1350267,-2.0503391
Kassandre Walser,60,mujer,Tarragona,Senan,find de semana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/967.jpg,47.912094,3.3584674
Jesiah Adern,26,hombre,Burgos,Campolara,estresemana,tarde,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1045.jpg,42.1193977,-3.4271819
Boe Falub,32,hombre,A_coruna,Val do dubra,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/773.jpg,43.0101545,-8.6516271
Trenae Quebrada,53,mujer,A_coruna,"Somozas, as",find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1090.jpg,43.5316477,-7.9417669
Suly Vlasan,38,mujer,Huelva,Escacena del campo,estresemana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1390.jpg,37.4088438,-6.3896302
Lorry Cenicacelaya,47,hombre,Almeria,Antas,estresemana,tarde,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1848.jpg,37.2452206,-1.9181629
Ronica Muñeton,32,mujer,Cantabria,Argoños,estresemana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/29.jpg,43.45717,-3.49159
Song Leandres,19,hombre,Barcelona,Sant pol de mar,find de semana,tarde,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1470.jpg,41.6030132,2.6238092
Damarys Cocolina,46,hombre,Navarra,Olite/erriberri,find de semana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1036.jpg,42.4813623,-1.6512224
Aston Contardo,51,mujer,Alicante,Jijona/xixona,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/696.jpg,38.3563959,-0.4852785
Chessa Arru,73,mujer,Islas_baleares,Santa margalida,estresemana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/405.jpg,39.7222586,3.1536139
Courtland Enterrios,54,otro,Almeria,Santa fe de mondújar,find de semana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1821.jpg,36.9738035,-2.5307759
Alecia Pacomio,18,mujer,Ciudad_real,Puerto lápice,estresemana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/609.jpg,39.3243594,-3.4817078
Sabre Garcia alcañiz,44,mujer,Tarragona,Santa bàrbara,estresemana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/558.jpg,34.4221319,-119.702667
Kimisha Banguero,80,mujer,Tarragona,"Vilella alta, la",estresemana,mañana,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/651.jpg,39.127733,-0.4440133
Dashawna Polidori,52,hombre,Zamora,San esteban del molar,estresemana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1135.jpg,41.9371762,-5.5521844
Hava Calancea,42,mujer,Navarra,Viana,find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/479.jpg,42.5154725,-2.3713437
Alessandro Matu,87,hombre,Salamanca,Matilla de los caños del río,estresemana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1690.jpg,40.8250251,-5.9429224
Rishard Michilot,53,mujer,Almeria,Alhabia,find de semana,noche,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/33.jpg,36.9896696,-2.5872342
Devarus Caballud,89,mujer,Cuenca,Torralba,find de semana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2017.jpg,42.6084653,-2.3316332
Latresha Lovis,43,hombre,Barcelona,Vilanova de sau,find de semana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1957.jpg,41.9476741,2.383405
Betty Cazorro,40,hombre,Lleida,Vilaller,find de semana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/423.jpg,42.4759263,0.7165615
Wayne Guillon,72,hombre,Guipuzcoa,Lizartza,estresemana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1619.jpg,43.1033934,-2.034474
Servando Jalencas,34,hombre,Cantabria,Liérganes,find de semana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1424.jpg,43.3457326,-3.7432184
Trinette El boukhary,57,hombre,Valencia,Burjassot,estresemana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1523.jpg,39.5090599,-0.4108581
Romeo Haering,69,hombre,Burgos,San vicente del valle,find de semana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/458.jpg,42.3372989,-3.1618969
Mishael Oblare,66,mujer,Avila,Serranillos,find de semana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/799.jpg,40.3370385,-4.9110018
Borden Charadi,50,hombre,Granada,Calicasas,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1074.jpg,37.2733364,-3.6186074
Taryn Rondoni,73,hombre,Cuenca,"Hinojosa, la",find de semana,noche,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1099.jpg,41.0331847,-1.9245842
Kalika Sigartau,73,hombre,Albacete,Villatoya,estresemana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1592.jpg,39.333966,-1.3387842
Marranda Ulzurrun de asanza,20,mujer,Cantabria,Val de san vicente,estresemana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/888.jpg,43.36462965,-4.4785760606072005
Sang Abarkane,49,mujer,Huelva,Cabezas rubias,estresemana,mañana,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1920.jpg,37.7259134,-7.0867842
Tolulope Touali,46,hombre,Cuenca,"Pesquera, la",estresemana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/992.jpg,38.0326462,-0.937899
Xavion Frandes,20,mujer,Pontevedra,Moraña,estresemana,mañana,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/99.jpg,42.5891302,-8.5909801
Colisha Casula,94,mujer,Lleida,Lles de cerdanya,find de semana,mañana,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1362.jpg,42.3896295,1.6876049
Katlyn Drechsel,63,mujer,Cuenca,Arcas del villar,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1221.jpg,39.9886574,-2.1147528
Marko Yasin,86,mujer,Malaga,Periana,find de semana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/17.jpg,36.9286023,-4.1908814
Tahisha Jauset,34,hombre,Alicante,Gata de gorgos,estresemana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/886.jpg,38.7733594,0.0841004
Shyvonne Boukour,36,hombre,Badajoz,Mirandilla,estresemana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/923.jpg,39.0008159,-6.2898087
Benjamin Butz,50,hombre,Murcia,Pliego,estresemana,mañana,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1539.jpg,37.9884543,-1.5061409
Ladd Talabante,90,hombre,Guadalajara,Peñalver,find de semana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/232.jpg,40.5814358,-2.8897168
